日期,计划id,计划名称,推广类型,省份,城市,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总收藏数,宝贝收藏数,店铺收藏数,总购物车数,直接购物车数,间接购物车数,加购成本,宝贝收藏成本,宝贝收藏转化率,加购率,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,总成交金额,直接成交金额,间接成交金额,总成交笔数,直接成交笔数,间接成交笔数,投入产出比,点击转化率,直接点击转化率
2022-02-12,166903372,一环_13143,智能计划,四川,自贡,10,1,0.57,10.0000,0.57,57.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,四川,宜宾,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,四川,攀枝花,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,四川,南充,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,四川,绵阳,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,四川,乐山,10,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,四川,广元,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,四川,甘孜州,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,四川,德阳,9,1,0.52,11.1111,0.52,57.78,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,四川,成都,85,7,3.77,8.2353,0.54,44.35,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,四川,巴中,3,1,0.56,33.3333,0.56,186.67,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,上海,上海,196,17,8.66,8.6735,0.51,44.18,1,0,1,11,2,9,0.79,,0.0000,64.7059,,,,,,,299.00,0.00,299.00,1,0,1,34.5266,5.8824,0.0000
2022-02-12,166903372,一环_13143,智能计划,陕西,榆林,10,1,0.55,10.0000,0.55,55.00,1,1,0,0,0,0,,0.55,100.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,陕西,延安,17,1,0.60,5.8824,0.60,35.29,0,0,0,1,0,1,0.60,,0.0000,100.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,陕西,咸阳,15,4,2.14,26.6667,0.54,142.67,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,陕西,西安,98,8,4.47,8.1633,0.56,45.61,1,0,1,0,0,0,,,0.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,陕西,渭南,14,2,1.13,14.2857,0.57,80.71,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,陕西,铜川,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,陕西,商洛,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,陕西,汉中,18,2,1.06,11.1111,0.53,58.89,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,陕西,宝鸡,8,4,2.27,50.0000,0.57,283.75,1,1,0,1,1,0,2.27,2.27,25.0000,25.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,山西,吕梁,11,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山西,晋中,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山西,运城,11,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山西,阳泉,7,2,1.10,28.5714,0.55,157.14,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山西,忻州,10,1,0.49,10.0000,0.49,49.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山西,太原,38,3,1.71,7.8947,0.57,45.00,0,0,0,1,1,0,1.71,,0.0000,33.3333,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,山西,朔州,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山西,临汾,15,1,0.12,6.6667,0.12,8.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山西,晋城,17,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山西,大同,12,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山西,长治,15,1,0.47,6.6667,0.47,31.33,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山东,淄博,24,4,2.28,16.6667,0.57,95.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山东,枣庄,14,3,1.70,21.4286,0.57,121.43,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山东,烟台,36,1,0.48,2.7778,0.48,13.33,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山东,潍坊,40,7,3.70,17.5000,0.53,92.50,0,0,0,1,1,0,3.70,,0.0000,14.2857,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,山东,威海,19,6,3.53,31.5789,0.59,185.79,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山东,泰安,24,1,0.27,4.1667,0.27,11.25,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山东,日照,15,1,0.60,6.6667,0.60,40.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山东,青岛,62,8,3.85,12.9032,0.48,62.10,2,0,2,1,1,0,3.85,,0.0000,12.5000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,山东,临沂,38,2,1.07,5.2632,0.54,28.16,1,0,1,1,0,1,1.07,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,山东,聊城,34,3,1.66,8.8235,0.55,48.82,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山东,济宁,42,2,1.10,4.7619,0.55,26.19,0,0,0,3,2,1,0.37,,0.0000,150.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,山东,济南,65,3,1.60,4.6154,0.53,24.62,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山东,菏泽,20,2,1.19,10.0000,0.60,59.50,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山东,东营,14,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山东,德州,23,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,山东,滨州,13,1,0.51,7.6923,0.51,39.23,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,青海,西宁,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,内蒙,锡林郭勒,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,内蒙,兴安,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,内蒙,巴彦淖尔,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,内蒙,乌兰察布,10,1,0.55,10.0000,0.55,55.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,内蒙,鄂尔多斯,4,2,1.15,50.0000,0.58,287.50,1,1,0,0,0,0,,1.15,50.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,内蒙,乌海,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,内蒙,通辽,7,1,0.56,14.2857,0.56,80.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,内蒙,呼和浩特,17,2,1.13,11.7647,0.57,66.47,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,内蒙,赤峰,8,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,内蒙,包头,7,2,1.20,28.5714,0.60,171.43,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,内蒙,呼伦贝尔,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,辽宁,营口,10,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,辽宁,铁岭,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,辽宁,沈阳,67,6,3.39,8.9552,0.57,50.60,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,辽宁,盘锦,6,1,0.55,16.6667,0.55,91.67,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,辽宁,辽阳,10,1,0.55,10.0000,0.55,55.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,辽宁,锦州,17,3,1.59,17.6471,0.53,93.53,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,辽宁,葫芦岛,10,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,辽宁,阜新,11,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,辽宁,抚顺,13,3,1.59,23.0769,0.53,122.31,0,0,0,3,1,2,0.53,,0.0000,100.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,辽宁,丹东,8,1,0.50,12.5000,0.50,62.50,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,辽宁,大连,22,2,1.10,9.0909,0.55,50.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,辽宁,朝阳,8,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,辽宁,本溪,6,1,0.53,16.6667,0.53,88.33,1,1,0,0,0,0,,0.53,100.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,辽宁,鞍山,16,2,0.92,12.5000,0.46,57.50,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江西,宜春,9,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江西,新余,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江西,上饶,5,1,0.60,20.0000,0.60,120.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江西,南昌,33,1,0.60,3.0303,0.60,18.18,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江西,九江,13,1,0.54,7.6923,0.54,41.54,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江西,景德镇,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江西,吉安,6,2,0.10,33.3333,0.05,16.67,0,0,0,0,0,0,,,0.0000,0.0000,,,,,,,349.00,349.00,0.00,1,1,0,3490.0000,50.0000,50.0000
2022-02-12,166903372,一环_13143,智能计划,江西,赣州,15,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江西,抚州,6,2,1.11,33.3333,0.56,185.00,0,0,0,1,0,1,1.11,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,江苏,镇江,11,1,0.49,9.0909,0.49,44.55,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江苏,扬州,19,2,1.06,10.5263,0.53,55.79,0,0,0,1,0,1,1.06,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,江苏,盐城,14,1,0.52,7.1429,0.52,37.14,0,0,0,3,0,3,0.17,,0.0000,300.0000,,,,,,,399.00,0.00,399.00,1,0,1,767.3077,100.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,江苏,徐州,44,1,0.60,2.2727,0.60,13.64,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江苏,无锡,57,9,5.19,15.7895,0.58,91.05,1,0,1,0,0,0,,,0.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,江苏,泰州,17,1,0.48,5.8824,0.48,28.24,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江苏,宿迁,13,2,1.11,15.3846,0.56,85.38,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江苏,苏州,104,10,4.39,9.6154,0.44,42.21,0,0,0,2,1,1,2.20,,0.0000,20.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,江苏,南通,24,1,0.59,4.1667,0.59,24.58,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江苏,南京,91,16,8.25,17.5824,0.52,90.66,1,1,0,1,1,0,8.25,8.25,6.2500,6.2500,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,江苏,连云港,18,3,1.72,16.6667,0.57,95.56,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,江苏,常州,39,7,3.82,17.9487,0.55,97.95,0,0,0,1,0,1,3.82,,0.0000,14.2857,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,吉林,延边自治州,13,2,1.13,15.3846,0.57,86.92,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,吉林,通化,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,吉林,松原,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,吉林,四平,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,吉林,辽源,4,2,1.06,50.0000,0.53,265.00,0,0,0,1,1,0,1.06,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,吉林,吉林,11,1,0.56,9.0909,0.56,50.91,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,吉林,白山,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,吉林,白城,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖南,湘西,6,2,1.12,33.3333,0.56,186.67,0,0,0,1,0,1,1.12,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,湖南,株洲,9,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖南,张家界,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖南,岳阳,12,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖南,永州,8,1,0.55,12.5000,0.55,68.75,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖南,益阳,10,2,0.99,20.0000,0.50,99.00,0,0,0,1,0,1,0.99,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,湖南,湘潭,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖南,邵阳,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖南,娄底,10,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖南,怀化,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖南,衡阳,8,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖南,郴州,6,1,0.60,16.6667,0.60,100.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖南,长沙,46,11,5.82,23.9130,0.53,126.52,2,2,0,2,0,2,2.91,2.91,18.1818,18.1818,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,湖南,常德,9,2,0.97,22.2222,0.49,107.78,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,潜江,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,宜昌,16,1,0.47,6.2500,0.47,29.38,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,孝感,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,襄阳,12,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,咸宁,6,1,0.58,16.6667,0.58,96.67,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,仙桃,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,武汉,70,6,3.30,8.5714,0.55,47.14,0,0,0,1,1,0,3.30,,0.0000,16.6667,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,湖北,天门,2,1,0.57,50.0000,0.57,285.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,随州,14,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,十堰,11,1,0.54,9.0909,0.54,49.09,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,荆州,8,1,0.59,12.5000,0.59,73.75,1,1,0,0,0,0,,0.59,100.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,湖北,荆门,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,黄石,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,黄冈,10,5,2.51,50.0000,0.50,251.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,恩施,7,1,0.59,14.2857,0.59,84.29,0,0,0,1,0,1,0.59,,0.0000,100.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,湖北,鄂州,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,湖北,湖北,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,黑龙江,伊春,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,黑龙江,绥化,12,1,0.41,8.3333,0.41,34.17,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,黑龙江,双鸭山,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,黑龙江,齐齐哈尔,13,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,黑龙江,七台河,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,黑龙江,牡丹江,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,黑龙江,佳木斯,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,黑龙江,鸡西,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,黑龙江,黑河,4,1,0.52,25.0000,0.52,130.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,黑龙江,鹤岗,3,1,0.60,33.3333,0.60,200.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,黑龙江,哈尔滨,37,8,4.61,21.6216,0.58,124.59,2,1,1,2,0,2,2.31,4.61,12.5000,25.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,黑龙江,大庆,8,2,1.08,25.0000,0.54,135.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,河南,濮阳,10,1,0.59,10.0000,0.59,59.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,河南,驻马店,18,1,0.53,5.5556,0.53,29.44,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,河南,周口,20,2,1.05,10.0000,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,河南,郑州,96,9,4.92,9.3750,0.55,51.25,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,河南,许昌,22,5,2.69,22.7273,0.54,122.27,0,0,0,1,0,1,2.69,,0.0000,20.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,河南,信阳,16,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,河南,新乡,35,6,3.48,17.1429,0.58,99.43,0,0,0,0,0,0,,,0.0000,0.0000,,,,,,,0.01,0.00,0.01,1,0,1,0.0029,16.6667,0.0000
2022-02-12,166903372,一环_13143,智能计划,河南,商丘,28,2,1.17,7.1429,0.59,41.79,1,0,1,0,0,0,,,0.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,河南,平顶山,26,2,1.09,7.6923,0.55,41.92,0,0,0,1,0,1,1.09,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,河南,南阳,24,2,1.05,8.3333,0.53,43.75,0,0,0,1,0,1,1.05,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,河南,洛阳,30,3,1.63,10.0000,0.54,54.33,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,河南,开封,20,6,3.39,30.0000,0.57,169.50,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,河南,焦作,20,1,0.49,5.0000,0.49,24.50,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,河南,安阳,21,4,2.11,19.0476,0.53,100.48,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,166903372,一环_13143,智能计划,河北,张家口,21,1,0.56,4.7619,0.56,26.67,0,0,0,2,0,2,0.28,,0.0000,200.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,河北,邢台,26,4,2.17,15.3846,0.54,83.46,0,0,0,1,1,0,2.17,,0.0000,25.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-12,166903372,一环_13143,智能计划,河北,唐山,35,2,1.11,5.7143,0.56,31.71,,,,,,,,,,,,,,,,,,,,,,,,,
